STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,POMRB,POMKH
CG,Bilaspur,Kota,Kota,22.30944444,81.94972222,Patera,Dug Well,W27705,2018,2.95,NA
CG,Bilaspur,Kota,Kota,22.34888889,81.93416667,Shivtarai New,Dug Well,W27728,2018,6.3,NA
CG,Bilaspur,Lormi,Lormi,22.38138889,81.89972222,Barighat,Dug Well,W27765,2018,7.7,NA
CG,Bilaspur,Lormi,Lormi,22.40833333,81.85972222,Achanakmar1,Dug Well,W27781,2018,5.5,NA
CG,Bilaspur,Lormi,Lormi,22.49611111,81.79527778,Tilaidabra,Dug Well,W27835,2018,3.7,NA
CG,Bilaspur,Lormi,Lormi,22.57,81.75694444,Attaria,Dug Well,W27875,2018,4.6,NA
CG,Bilaspur,Lormi,Lormi,22.27083333,81.70694444,Lormi1,Dug Well,W27670,2018,4.95,NA
CG,Bilaspur,Gourela(pendrarod)-1,Gourela(pendrarod)-1,22.62083333,81.77083333,Keonchi (s),Bore Well,W27904,2018,5.6,NA
CG,Bilaspur,Gourela(pendrarod)-1,Gourela(pendrarod)-1,22.62083333,81.77083333,Keonchi (D),Bore Well,W27905,2018,6.27,NA
CG,Bilaspur,Gourela(pendrarod)-2,Marwahi,22.85166667,81.98055556,Sewra,Dug Well,W28029,2018,8.1,NA
CG,Bilaspur,Lormi,Lormi,22.27083333,81.70694444,Lormi (d),Bore Well,W27672,2018,NA,8.54
CG,Bilaspur,Takhatpur,Takhatpur,22.2725,81.75444444,Udaypur,Dug Well,W27675,2018,7.8,3.7
CG,Bilaspur,Kota,Kota,22.42944444,82.125,Nawapara,Dug Well,W27794,2018,5.61,3.7
CG,Bilaspur,Kota,Kota,22.46944444,82.10444444,Banabel,Dug Well,W27815,2018,5.9,4.2
CG,Bilaspur,Kota,Kota,22.2675,81.95861111,Kargikhurud,Dug Well,W27663,2018,9.6,8.4
CG,Bilaspur,Gourela(pendrarod)-1,Gourela(pendrarod)-1,22.6975,81.89333333,Rupandand,Dug Well,W27944,2018,4.75,4.5
CG,Bilaspur,Marwahi,Marwahi,22.94694444,81.945,Nimdha,Dug Well,W28082,2018,3,1.7
CG,Bilaspur,Marwahi,Marwahi,23.01916667,82.03583333,Chchgohana,Dug Well,W28130,2018,7.4,6.1
CG,Bilaspur,Marwahi,Marwahi,22.81111111,82.0875,Kotmi.1,Dug Well,W28001,2018,3.36,5.7
CG,Bilaspur,Marwahi,Marwahi,22.84388889,82.08583333,Shekhwa,Dug Well,W28023,2018,4,9
CG,Bilaspur,Lormi,Lormi,22.22777778,81.66527778,Chandli,Dug Well,W31466,2018,6.21,8.2
CG,Bilaspur,Kota,Kota,22.42638889,82.04305556,Pandra Patha,Dug Well,W31522,2018,5.55,6.3
CG,Bilaspur,Pathariya,Pathariya,21.85833333,81.91666667,Baitalpur,Dug Well,W11512,2018,3.6,2.95
CG,Bilaspur,Bilha,Bilha,21.89388889,82.07055556,Dagauri,Dug Well,W21616,2018,4.75,4.6
CG,Bilaspur,Bilha,Bilha,21.96944444,82.04722222,Bilha,Dug Well,W21967,2018,7.63,6.05
CG,Bilaspur,Bilha,Bilha,21.97083333,82.05,Hirri,Dug Well,W11456,2018,6.5,6.9
CG,Bilaspur,Kota,Kota,22.36666667,81.99722222,Jhingatpur,Dug Well,W11468,2018,5.4,4.5
CG,Bilaspur,Kota,Kota,22.38333333,82.11666667,Bansajhal,Dug Well,W11464,2018,2.45,3.65
CG,Bilaspur,Pathariya,Pathariya,22.01666667,81.83888889,Patharia (Chorbhatti),Dug Well,W11515,2018,3.31,3.4
CG,Bilaspur,Masturi,Masturi,21.99027778,82.26666667,Masturi-1,Dug Well,W11503,2018,12,4.35
CG,Bilaspur,Takhatpur,Takhatpur,22.13333333,81.86944444,Takhatpur-2,Dug Well,W11536,2018,3.25,2.7
CG,Bilaspur,Takhatpur,Takhatpur,22.18611111,82.04166667,Ganiyari-1,Dug Well,W11526,2018,2.7,21
CG,Bilaspur,Takhatpur,Takhatpur,22.27222222,82.26805556,Beltara-1,Dug Well,W11520,2018,3.2,2.5
CG,Bilaspur,Takhatpur,Takhatpur,22.19444444,82.13888889,Gatori,Dug Well,W11528,2018,2.75,2.5
CG,Bilaspur,Kota,Kota,22.28055556,82.17777778,Ratanpur-2,Dug Well,W11476,2018,5.9,6.1
CG,Bilaspur,Kota,Kota,22.28888889,82.02222222,Kotmi sakola,Bore Well,W11475,2018,21,21.9
CG,Bilaspur,Kota,Kota,22.29583333,82.075,Jogipur,Dug Well,W11469,2018,4.6,6.7
CG,Bilaspur,Masturi,Masturi,21.89138889,82.28583333,Malhar-1,Dug Well,W21973,2018,5,NA
CG,Bilaspur,Masturi,Masturi,21.78055556,82.3125,Chilhati-2,Bore Well,W22826,2018,8.1,NA
CG,Bilaspur,Bilha,Bilha,21.87972222,82.1475,Bartoli,Dug Well,W21615,2018,9.45,NA
CG,Bilaspur,Takhatpur,Takhatpur,22.12222222,81.9875,Khamharia-1,Dug Well,W11531,2018,5.15,NA
CG,Bilaspur,Takhatpur,Takhatpur,22.14583333,82.27916667,Sipat,Dug Well,W11535,2018,3.6,NA
CG,Bilaspur,Kota,Kota,22.25416667,81.88333333,Tenduwa,Dug Well,W11480,2018,5.95,NA
CG,Bilaspur,Kota,Kota,22.28888889,82.025,Kota(kargi),Dug Well,W11473,2018,2.5,NA
CG,Bilaspur,Marwahi,Marwahi,22.92916667,82.06666667,Danikundi,Dug Well,W11491,2018,8.7,NA
CG,Bilaspur,Marwahi,Marwahi,23.08444444,82.06944444,Tikthi,Dug Well,W11500,2018,7.35,NA
CG,Bilaspur,Masturi,Masturi,21.77944444,82.31361111,Chilhati-1,Dug Well,W21972,2018,1.5,NA
CG,Bilaspur,Kota,Kota,22.34166667,81.93611111,Saraipalli,Dug Well,W11478,2018,7.95,NA
CG,Bilaspur,Mungeli,Mungeli,22.06555556,81.68611111,Mungeli-2,Dug Well,W11509,2018,6.36,NA
CG,Bilaspur,Takhatpur,Takhatpur,22.1125,82.1,Bilaspur,Dug Well,W11522,2018,7.1,NA
CG,Bilaspur,Masturi,Masturi,21.91805556,82.2675,bakarkuda,Bore Well,W22825,2018,NA,5
CG,Bilaspur,Marwahi,Marwahi,23.02,82.06944444,Marwahi-2,Dug Well,W11496,2018,14.12,NA
CG,Bilaspur,Lormi,Lormi,22.44166667,81.77083333,Chhaparwa,Dug Well,W11484,2018,16.87,NA
CG,Bilaspur,Lormi,Lormi,22.54166667,81.74583333,Lamni,Dug Well,W11487,2018,16,NA
CG,Bilaspur,Gourela(pendrarod)-2,Gourela(pendrarod)-2,22.75416667,81.91111111,Gaurela,Dug Well,W11461,2018,4.45,NA
CG,Bilaspur,Gourela(pendrarod)-1,Gourela(pendrarod)-2,22.77222222,81.90972222,Pendra Road-1,Bore Well,W22822,2018,6.04,NA
CG,Bilaspur,Marwahi,Marwahi,23.0125,81.95833333,Seoni,Dug Well,W11499,2018,NA,4.6
CG,Bilaspur,Mungeli,Mungeli,22.115,81.67055556,Deori,Dug Well,W27524,2018,8.7,9.2
CG,Bilaspur,Mungeli,Mungeli,22.07805556,81.64027778,Sitalkunda,Dug Well,W27502,2018,9.4,3.8
CG,Bilaspur,Mungeli,Mungeli,22.09,81.82527778,Daukapa,Dug Well,W27514,2018,4.5,5.2
CG,Bilaspur,Mungeli,Mungeli,22.15277778,81.65,Kanteli.1,Dug Well,W27548,2018,10.48,4.4
CG,Bilaspur,Takhatpur,Takhatpur,22.11277778,82.04472222,Pendari,Dug Well,W27523,2018,2.5,12.54
CG,Bilaspur,Takhatpur,Takhatpur,22.14527778,82.41583333,Kuli,Dug Well,W27542,2018,5.7,5.98
CG,Bilaspur,Kota,Kota,22.43333333,82.03333333,Belgahana,Dug Well,W11466,2018,5.2,5.9
CG,Bilaspur,Kota,Kota,22.53194444,82.08055556,Kenda,Dug Well,W11471,2018,7.7,7.6
CG,Bilaspur,Gourela(pendrarod)-1,Gourela(pendrarod)-1,22.66388889,81.88333333,Piparkhuti,Dug Well,W11460,2018,6,6
CG,Bilaspur,Gourela(pendrarod)-1,Gourela(pendrarod)-1,22.62083333,81.77083333,Keonchi-2,Dug Well,W11457,2018,5.2,4.7
CG,Bilaspur,Marwahi,Marwahi,22.88333333,81.98611111,Dhanpur,Dug Well,W11492,2018,6.12,7.2
CG,Bilaspur,Lormi,Lormi,22.27083333,81.70694444,lormi,Bore Well,W27671,2018,NA,NA
CG,Bilaspur,Masturi,Masturi,21.86,82.26666667,Bisauri,Dug Well,W32883,2018,NA,NA
CG,Bilaspur,Masturi,Masturi,21.99138889,82.26777778,Tikari,Dug Well,W31434,2018,1.2,2.1
CG,Bilaspur,Mungeli,Mungeli,22.08666667,81.67,Surada,Dug Well,W33458,2018,12.7,12.8
CG,Bilaspur,Mungeli,Mungeli,22.06944444,81.84333333,Khamaria,Dug Well,W33457,2018,10.04,NA
CG,Bilaspur,Mungeli,Takhatpur,22.16138889,82.33555556,Bhadrapara,Dug Well,W33459,2018,3.45,NA
CG,Bilaspur,MARWAHI,Marwahi,22.99222222,81.99555556,Pandri,Dug Well,W33206,2018,3.45,NA
CG,Bilaspur,Mungeli,Pathariya,22.00638889,81.71611111,Chirhula,Dug Well,W27457,2018,1.5,NA
CG,Bilaspur,Mungeli,Mungeli,22.15222222,81.61138889,Chattan,Dug Well,W27545,2018,8.75,NA
CG,Bilaspur,Mungeli,Mungeli,22.16694444,81.62555556,Fulwari,Dug Well,W27553,2018,7.7,NA
CG,Bilaspur,Takhatpur,Takhatpur,22.1125,82.1,Chakrabhata-d PZ,Bore Well,W27522,2018,21.7,NA
CG,Bilaspur,Masturi,Masturi,21.78055556,82.3125,chilhati (s),Bore Well,W27350,2018,7.92,NA
CG,Bilaspur,Masturi,Masturi,21.82805556,82.27,Panchpedi,Dug Well,W27367,2018,10.4,NA
CG,Bilaspur,Pathariya,Pathariya,21.89527778,82.0325,Amerikhapa,Dug Well,W27403,2018,5.6,NA
CG,Bilaspur,Bilha,Bilha,22.00083333,82.12305556,Chakarbhata,Dug Well,W27455,2018,18,NA
CG,Bilaspur,Takhatpur,Takhatpur,22.13333333,81.86944444,Takhatpur.1,Dug Well,W27532,2018,3.24,NA
CG,Bilaspur,Takhatpur,Takhatpur,22.18638889,82.04111111,Ganiyari new,Bore Well,W27567,2018,23.1,NA
CG,Bilaspur,Kota,Kota,22.38333333,82.11666667,Bansajhal1 PZ,Bore Well,W27766,2018,3.6,NA
CG,Dakshin Bastar Dantewada,Gedam,Gedam,19.13472222,81.3875,Barsoor,Dug Well,W11566,2017,NA,NA
CG,Dakshin Bastar Dantewada,Gedam,Gedam,18.975,81.39166667,Geedam,Dug Well,W11568,2017,7.81,NA
CG,Dakshin Bastar Dantewada,Gedam,Gedam,19.0125,81.23555556,Bade tumnar,Dug Well,W11565,2017,6.19,NA
STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,POMRB,POMKH
CG,Dhamtari,Sihawa (nagri),Sihawa (nagri),20.33333333,81.95833333,Nagri,Dug Well,W11605,2018,3.13,NA
CG,Dhamtari,Sihawa (nagri),Sihawa (nagri),20.33333333,81.95833333,Nagri-1,Dug Well,W31265,2018,NA,3.17
CG,Dhamtari,Sihawa (nagri),Sihawa (nagri),20.32222222,81.8625,Birgudi,Dug Well,W11600,2018,6.17,3.7
CG,Dhamtari,Sihawa (nagri),Sihawa (nagri),20.30833333,81.9125,Sihawa,Dug Well,W11607,2018,7.12,2.91
CG,Dhamtari,Sihawa (nagri),Sihawa (nagri),20.54861111,81.7375,Keregaon,Dug Well,W11603,2018,4.72,4.52
CG,Dhamtari,Kurud,Kurud,21.00416667,81.725,Kondapar,Dug Well,W11593,2018,3.87,4.5
CG,Dhamtari,Dhamtari,Dhamtari,20.63583333,81.63472222,Seadei,Dug Well,W26621,2018,4.72,3.19
CG,Dhamtari,Dhamtari,Dhamtari,20.70833333,81.55,Dhamtari1 PZ,Bore Well,W26661,2018,28.13,15.35
CG,Dhamtari,Magarlod,Magarlod,20.59583333,81.65833333,Banraud - I,Dug Well,W26603,2018,2.43,3.69
CG,Dhamtari,Sihawa (nagri),Magarlod,20.59583333,81.65833333,Banraud D,Bore Well,W26604,2018,7.82,6.18
CG,Dhamtari,Sihawa (nagri),Magarlod,20.59583333,81.65833333,Banraud S,Bore Well,W26605,2018,7.37,5.2
CG,Dhamtari,Sihawa (nagri),Magarlod,20.61333333,81.64916667,Baspara Kukrel,Dug Well,W26610,2018,4.74,3.87
CG,Dhamtari,Magarlod,Magarlod,20.6775,81.90416667,Mulgaon,Dug Well,W26642,2018,4.73,3.19
CG,Dhamtari,Magarlod,Magarlod,20.72277778,81.90277778,Budarao,Dug Well,W26671,2018,3.89,2.87
CG,Dhamtari,Magarlod,Magarlod,20.74527778,81.85416667,Magarlod D,Bore Well,W26687,2018,8.19,4.45
CG,Dhamtari,Magarlod,Magarlod,20.74527778,81.85416667,Magarlod S,Bore Well,W26688,2018,36.66,4.16
CG,Dhamtari,Kurud,Kurud,20.88194444,81.70194444,Bhatagoan,Dug Well,W26768,2018,1.62,4.16
CG,Dhamtari,Dhamtari,Dhamtari,20.62666667,81.57472222,Gangrel S,Bore Well,W26618,2018,15.18,NA
CG,Dhamtari,Sihawa (nagri),Sihawa (nagri),20.24583333,82.07916667,Arsi-kanhar,Dug Well,W11598,2018,NA,4.19
CG,Dhamtari,Dhamtari,Kurud,20.85972222,81.59861111,Kosmarra,Dug Well,W21980,2018,1.39,NA
CG,Dhamtari,Sihawa (nagri),Sihawa (nagri),20.50055556,81.95833333,Nagari,Bore Well,W11604,2018,5.41,4.27
CG,Dhamtari,Sihawa (nagri),Sihawa (nagri),20.36666667,81.79166667,Banspani,Dug Well,W11599,2018,7.24,2.57
CG,Dhamtari,Sihawa (nagri),Sihawa (nagri),20.40555556,81.91111111,Dorgardula,Dug Well,W11601,2018,4.59,5.9
CG,Dhamtari,Sihawa (nagri),Sihawa (nagri),20.49166667,81.87083333,Dugli,Dug Well,W11602,2018,4.19,4.15
CG,Dhamtari,Dhamtari,Dhamtari,20.77916667,81.66666667,Chhati,Dug Well,W11590,2018,2.38,3.72
CG,Dhamtari,Magarlod,Magarlod,20.58194444,81.87777778,Singhpur,Dug Well,W11597,2018,4.29,6.27
CG,Dhamtari,Magarlod,Magarlod,20.74722222,81.85833333,Magarlod,Dug Well,W11596,2018,6.12,5.18
CG,Dhamtari,Kurud,Kurud,20.8275,81.71888889,Kurud.1,Dug Well,W21623,2018,4.17,3.18
CG,Dhamtari,Kurud,Kurud,20.90277778,81.68888889,Marod,Dug Well,W11594,2018,3.52,2.47
CG,Dhamtari,Sihawa (nagri),Sihawa (nagri),20.49555556,81.98583333,Jabarra,Dug Well,W21985,2018,NA,3.65
CG,Dhamtari,Sihawa (nagri),Sihawa (nagri),20.44361111,81.80277778,Gattasilli,Dug Well,W21984,2018,NA,3.12
CG,Dhamtari,Magarlod,Magarlod,20.59583333,81.65833333,Banraud,Dug Well,W11595,2018,NA,NA
CG,Dhamtari,Dhamtari,Kurud,20.78305556,81.80055556,Mega,Dug Well,W26704,2018,4.92,NA
CG,Dhamtari,Dhamtari,Dhamtari,20.63333333,81.56666667,Gangrel,Dug Well,W32793,2018,3.94,4.08
CG,Dhamtari,Dhamtari,Magarlod,20.56666667,81.7,Khadadaha,Dug Well,W32783,2018,5.48,5.12
CG,Dhamtari,Sihawa (nagri),Sihawa (nagri),20.29305556,81.99027778,Sankra,Dug Well,W11606,2018,5.23,3.22
CG,Durg,Gurur,Gurur,20.56861111,81.38111111,Markatola,Dug Well,W11632,2018,6.19,4.7
CG,Durg,Dondilohara,Dondilohara,20.82083333,81.05722222,Sambalpur,Dug Well,W11621,2018,6.1,4.93
CG,Durg,Sanjari Balod,Dondilohara,20.78055556,81.06416667,Batera,Dug Well,W21993,2018,3.15,2.51
CG,Durg,Gunderdehi,Gunderdehi,20.94305556,81.20555556,Arjunda,Dug Well,W21664,2018,2.8,4.57
CG,Durg,Gunderdehi,Gunderdehi,20.94444444,81.29583333,Gunderdehi-2,Dug Well,W11629,2018,3.35,3.33
CG,Durg,Gunderdehi,Gunderdehi,20.87638889,81.28888889,Sikosa,Dug Well,W21665,2018,2.05,1.79
CG,Durg,Dhamdha,Dhamdha,21.325,81.3375,Ravelidih,Dug Well,W11619,2018,2.85,2.6
CG,Durg,Dhamdha,Dhamdha,21.35277778,81.2,Litai,Dug Well,W21661,2018,7.4,9.76
CG,Durg,Dondilohara,Dondilohara,20.93333333,81.05138889,Nahalda,Dug Well,W11620,2018,NA,NA
CG,Durg,Gunderdehi,Gunderdehi,20.94444444,81.29527778,Gunderdehi-1,Bore Well,W11630,2018,NA,NA
CG,Durg,Patan,Patan,21.09722222,81.53416667,Khurdimudi,Dug Well,W33435,2018,1.9,2.71
CG,Durg,Bemetara,Saja,21.54944444,81.33083333,Phari,Dug Well,W33448,2018,14.35,3.87
CG,Durg,Saja,Saja,21.59972222,81.26,Mouhabhata,Dug Well,W33449,2018,8.8,4.29
CG,Durg,Bemetara,Saja,21.70416667,81.42722222,Kusmi,Dug Well,W33453,2018,7.95,5.21
CG,Durg,Dhamdha,Dhamdha,21.45888889,81.28805556,Barhapur,Dug Well,W32858,2018,11.8,NA
CG,Durg,Gunderdehi,Gunderdehi,20.95416667,81.25805556,Chichalgondi,Dug Well,W26813,2018,5.45,NA
CG,Durg,Gunderdehi,Durg,21.01166667,81.28694444,Danganiya,Dug Well,W26849,2018,2.75,NA
CG,Durg,Durg,Durg,21.1,81.41944444,Selud1,Dug Well,W26915,2018,4.45,NA
CG,Durg,Dhamdha,Dhamdha,21.50305556,81.45333333,Tarkori,Dug Well,W27192,2018,7.95,NA
CG,Durg,Berla,Berla,21.61583333,81.62722222,Ranka Pz I,Bore Well,W27257,2018,24.19,NA
CG,Durg,Navagarh,Navagarh,21.91111111,81.74361111,Sambalpur Pz I,Bore Well,W27413,2018,21.55,NA
CG,Durg,Bemetara,Bemetara,21.68333333,81.53,Khilora,Dug Well,W27301,2018,6.2,NA
CG,Durg,Gurur,Gurur,20.64611111,81.47166667,Balod Gahan,Dug Well,W26626,2018,NA,3.3
CG,Durg,Durg,Durg,21.055,81.265,Binayakpur,Dug Well,W26876,2018,NA,4.24
CG,Durg,Durg,Durg,21.09944444,81.33194444,Powara,Dug Well,W26912,2018,NA,3.39
CG,Durg,Bemetara,Berla,21.53888889,81.43694444,Sondh New,Dug Well,W27212,2018,NA,4.26
CG,Durg,Bemetara,Bemetara,21.90833333,81.60833333,Nawagarh-d,Bore Well,W27410,2018,NA,10.37
CG,Durg,Bemetara,Bemetara,21.90833333,81.60833333,Nawagarh-s,Bore Well,W27411,2018,NA,9.16
CG,Durg,Bemetara,Bemetara,21.71666667,81.53333333,Bemetera-d,Bore Well,W27327,2018,NA,46.03
CG,Durg,Durg,Durg,21.13888889,81.40305556,Paoowara,Dug Well,W31330,2018,5.2,NA
CG,Durg,Dhamdha,Dhamdha,21.49527778,81.27916667,Pendri,Dug Well,W31378,2018,3.15,NA
CG,Durg,Berla,Berla,21.61583333,81.62722222,Ranka Pz Ii,Bore Well,W31396,2018,32.45,NA
CG,Durg,Dondilohara,Dondilohara,20.74333333,81.05166667,Bhalukohna,Dug Well,W26684,2018,NA,NA
CG,Durg,Durg,Gurur,20.60694444,81.28861111,Talgaon,Dug Well,W32792,2018,16.9,3.62
CG,Durg,Gurur,Gurur,20.70138889,81.37972222,Tarri,Dug Well,W31287,2018,8.91,4.89
CG,Durg,Durg,Dhamdha,21.24916667,81.22638889,Nagpura,Dug Well,W31346,2018,5.15,2.64
CG,Durg,Gurur,Gurur,20.7025,81.34083333,Chirchari,Dug Well,W32795,2018,NA,3.58
CG,Durg,Navagarh,Navagarh,21.82388889,81.87194444,Temri,Dug Well,W31415,2018,NA,4.37
CG,Durg,Dondilohara,Dondilohara,20.98444444,80.98194444,Jeortala,Dug Well,W33429,2018,NA,3.48
CG,Durg,Patan,Patan,21.04444444,81.52833333,Sikola,Dug Well,W33432,2018,NA,2.1
CG,Durg,Dondilohara,Dondilohara,20.82083333,81.05722222,Sambalpur2,Bore Well,W31301,2018,NA,NA
CG,Durg,Gurur,Gurur,20.83333333,81.41388889,Armarikalan,Dug Well,W21666,2018,4.75,3.41
CG,Durg,Patan,Patan,21.16666667,81.54583333,Motipur,Dug Well,W11638,2018,2.55,3.6
CG,Durg,Patan,Patan,21.23333333,81.53333333,Kumhari,Bore Well,W11637,2018,6.75,12.13
CG,Durg,Patan,Patan,21.03333333,81.55,Patan,Dug Well,W11639,2018,2.8,2.84
CG,Durg,Patan,Patan,21.0375,81.45833333,Marra,Dug Well,W21668,2018,3.85,2.3
CG,Durg,Patan,Patan,21.07638889,81.48333333,Funda,Dug Well,W11636,2018,4.05,2.98
CG,Durg,Durg,Durg,21.19166667,81.275,Bhilai Nagar-1,Dug Well,W11625,2018,2.5,2.66
CG,Durg,Durg,Durg,21.06666667,81.275,Anda,Dug Well,W11624,2018,2.7,2.82
CG,Durg,Durg,Durg,21.11666667,81.38888889,Utai-Adarshnagar,Dug Well,W21663,2018,1.35,1.12
CG,Durg,Dhamdha,Dhamdha,21.49166667,81.39444444,Dargaon,Dug Well,W21679,2018,4.25,3.89
